date,change,changeOverTime,changePercent,close,high,label,low,open,symbol,uClose,uHigh,uLow,uOpen,uVolume,volume
2016-08-01,1.84,-0.078387,1.7657,106.05,106.15,"Aug 1, 16",104.41,104.41,AAPL,106.05,106.15,104.41,104.41,38167871,38167871
2016-08-02,-1.57,-0.092031,-1.4804,104.48,106.07,"Aug 2, 16",104.0,106.05,AAPL,104.48,106.07,104.0,106.05,33816556,33816556
2016-08-03,1.31,-0.080647,1.2538,105.79,105.84,"Aug 3, 16",104.77,104.81,AAPL,105.79,105.84,104.77,104.81,30202641,30202641
2016-08-04,0.08,-0.079951,0.0756,105.87,106.0,"Aug 4, 16",105.28,105.58,AAPL,105.87,106.0,105.28,105.58,27408650,27408650
2016-08-05,1.61,-0.06596,1.5207,107.48,107.65,"Aug 5, 16",106.18,106.27,AAPL,107.48,107.65,106.18,106.27,40553402,40553402
2016-08-08,0.89,-0.058225,0.8281,108.37,108.37,"Aug 8, 16",107.16,107.52,AAPL,108.37,108.37,107.16,107.52,28037220,28037220
2016-08-09,0.44,-0.054402,0.406,108.81,108.94,"Aug 9, 16",108.01,108.23,AAPL,108.81,108.94,108.01,108.23,26315204,26315204
2016-08-10,-0.81,-0.061441,-0.7444,108.0,108.9,"Aug 10, 16",107.76,108.71,AAPL,108.0,108.9,107.76,108.71,24008505,24008505
2016-08-11,-0.07,-0.062049,-0.0648,107.93,108.93,"Aug 11, 16",107.85,108.52,AAPL,107.93,108.93,107.85,108.52,27484506,27484506
2016-08-12,0.25,-0.059877,0.2316,108.18,108.44,"Aug 12, 16",107.78,107.78,AAPL,108.18,108.44,107.78,107.78,18660434,18660434
2016-08-15,1.3,-0.048579,1.2017,109.48,109.54,"Aug 15, 16",108.08,108.14,AAPL,109.48,109.54,108.08,108.14,25868209,25868209
2016-08-16,-0.1,-0.049448,-0.0913,109.38,110.23,"Aug 16, 16",109.21,109.63,AAPL,109.38,110.23,109.21,109.63,33794448,33794448
2016-08-17,-0.16,-0.050839,-0.1463,109.22,109.37,"Aug 17, 16",108.34,109.1,AAPL,109.22,109.37,108.34,109.1,25355976,25355976
2016-08-18,-0.14,-0.052055,-0.1282,109.08,109.6,"Aug 18, 16",109.02,109.23,AAPL,109.08,109.6,109.02,109.23,21984703,21984703
2016-08-19,0.28,-0.049622,0.2567,109.36,109.69,"Aug 19, 16",108.36,108.77,AAPL,109.36,109.69,108.36,108.77,25368072,25368072
2016-08-22,-0.85,-0.057009,-0.7772,108.51,109.1,"Aug 22, 16",107.85,108.86,AAPL,108.51,109.1,107.85,108.86,25820230,25820230
